Features,Subj1,Subj2,Subj3,Subj4,Subj5,Subj6,Subj7,Subj8,Subj9,Subj10,Subj11,Subj12,Subj13,Subj14,Subj15,Subj16,Subj17,Subj18,Subj19,Subj20,Subj21,Subj22,Subj23,Subj24,Subj25,Subj26,Subj27,Subj28,Subj29,Subj30,Subj31,Subj32,Subj33,Subj34,Subj35,Subj36,Subj37,Subj38,Subj39,Subj40,Subj41,Subj42,Subj43,Subj44,Subj45,Subj46,Subj47,Subj48,Subj49,Subj50,Subj51,Subj52,Subj53,Subj54,Subj55,Subj56,Subj57,Subj58,Subj59,Subj60,Subj61,Subj62,Subj63,Subj64,Subj65,Subj66,Subj67,Subj68,Subj69,Subj70,Subj71,Subj72,Subj73,Subj74,Subj75,Subj76,Subj77,Subj78,Subj79,Subj80,Subj81,Subj82,Subj83,Subj84,Subj85,Subj86,Subj87,Subj88,Subj89,Subj90,Subj91,Subj92,Subj93,Subj94,Subj95,Subj96,Subj97,Subj98,Subj99,Subj100,Subj101,Subj102
Nuclei_Texture_AngularSecondMoment_AGP_10_03,-0.12616188,0.072855645,-0.104657678,-0.101519217,0.160391078,-0.179702264,0.244402729,-0.158562521,-0.075060807,-0.141642711,0.14621067,0.248634941,0.349308541,0.086449039,-0.06313925,-0.028510406,0.124198201,0.127519928,0.058329314,0.578591192,-0.274154864,-0.305704748,-0.242525525,0.032271795,-0.136157469,0.157462447,0.280165072,-0.086460023,0.307059487,0.192691394,0.041830298,1.193016401,0.077091751,0.304428569,0.483755342,0.266125391,0.128549389,0.031098968,0.171052007,-0.168548165,-0.086497627,-0.035847793,0.104126899,0.226646286,-0.088173553,0.119405295,0.601612723,-0.263551282,-0.422041369,-0.125941469,-0.363625317,-0.050735901,-0.296688857,-0.242341428,-0.106316253,-0.020194177,0.220458308,-0.022972829,0.148220272,-0.183092371,0.264948446,-0.118027937,-0.095011651,-0.063209472,-0.240553212,-0.00585229,0.129763916,0.454487763,0.393149079,0.31241142,-0.005716435,-0.019470161,-0.285750414,-0.267617607,-0.150876289,0.059152655,-0.257048635,-0.023276387,-0.215936991,-0.118669693,-0.091539245,0.137121987,-0.239490139,-0.300190117,-0.213302349,-0.197573391,-0.10559397,-0.150049502,-0.029029075,-0.318565172,-0.187079408,-0.192629603,0.005545838,-0.195182696,-0.015443341,-0.012356641,-0.333847301,0.189795648,-0.209498074,-0.36599125,-0.137819337,-0.289671056
Nuclei_Texture_AngularSecondMoment_AGP_20_00,-0.119672847,0.266783773,-0.126582932,-0.108390194,0.375141056,-0.168392783,0.284374129,-0.247095663,0.102450625,-0.132564633,0.184642961,0.227800069,0.538472941,0.083731532,-0.071619655,0.171224931,0.123997165,0.125710211,0.04925711,0.680614837,-0.298868365,0.177294853,-0.226295523,0.027956361,-0.035132244,0.259652566,0,0,0,0.197525849,0.093589809,1.03725655,0.086598469,0.387715475,0.373220883,0.269461653,0.130872458,0.127841091,0.25377505,-0.171825353,-0.064939431,-0.033077393,0.109435075,0.247921925,-0.078246079,0.117964532,0.624604877,-0.28883863,-0.019296488,-0.119565769,-0.365741335,0.041496994,-0.238607731,-0.140091053,-0.02563704,-0.011722206,0.393952206,-0.045516677,0,0,0,-0.12240097,-0.075777868,-0.063284726,-0.242130216,-0.020390253,0.122708375,0.439561954,0.407775792,0.312345883,-0.019325952,0.005221132,0,0,0,0.052659898,0.194158609,-0.021447593,-0.219350901,-0.099849323,-0.088064823,0.142539496,-0.236189747,-0.286509633,-0.204167581,-0.191687812,-0.098985149,-0.081586066,0.03661188,-0.31960502,-0.174019907,-0.198985039,0.023013066,0.229875514,-0.03008045,-0.034458877,-0.299501303,0.201665776,-0.192540766,-0.343026718,-0.128387071,-0.277379582
Nuclei_Texture_AngularSecondMoment_AGP_20_01,-0.128007199,0.151953092,-0.113639281,-0.118858664,0.168558889,-0.140921998,0.179176208,-0.231247121,0.014057558,-0.123335212,0.121627197,0.228233222,0.484754936,0.064174694,-0.072615802,0.07119067,0.121172854,0.098072501,0.050516153,0.607765698,-0.296079035,0.1067594,-0.192199982,0.011828049,-0.043272892,0.224241988,0,0,0,0.212246831,0.074771724,0.956719721,0.079292672,0.289717778,0.41180207,0.273378448,0.107532861,0.08799608,0.205095025,-0.177876397,-0.072612847,-0.056618743,0.072964335,0.234915923,-0.098984426,0.065116794,0.555916442,-0.226254574,-0.033935692,-0.174861194,-0.368468022,0.00572846,-0.23287773,-0.155796525,-0.017630206,-0.027363601,0.245099916,-0.037578761,0,0,0,-0.143223277,-0.082839168,-0.099028832,-0.271351626,-0.018619707,0.106342362,0.390079349,0.399456429,0.326357609,-0.018714612,0.003943983,0,0,0,0.024317829,0.14558547,0.052535209,-0.241154836,-0.111256548,-0.108352261,0.085315432,-0.201008093,-0.276743967,-0.209959249,-0.200571386,-0.10218152,-0.086688944,0.040264755,-0.320228833,-0.177210505,-0.23001324,0.005383093,0.177773959,-0.033229745,-0.017227033,-0.319527023,0.136983276,-0.171297622,-0.34467816,-0.110598583,-0.286733617
Nuclei_Texture_AngularSecondMoment_AGP_20_02,-0.118492479,0.273691518,-0.119461276,-0.103132361,0.360491184,-0.166651383,0.283523009,-0.262996513,0.097292011,-0.129290449,0.187713734,0.218799067,0.542216,0.086659732,-0.073576304,0.175205279,0.124280369,0.128281391,0.04930865,0.676822134,-0.29710732,0.174233238,-0.225541665,0.025674712,-0.033360919,0.25984246,0,0,0,0.188211713,0.093478631,1.036147844,0.085790364,0.389491543,0.384764548,0.273878015,0.130124074,0.130140002,0.258170753,-0.171412395,-0.06594493,-0.031073243,0.109365477,0.244488578,-0.080189023,0.116992618,0.614441917,-0.286135485,-0.015227931,-0.11527121,-0.363966684,0.043487404,-0.237734067,-0.133567239,-0.021009759,-0.014229561,0.39526065,-0.039250073,0,0,0,-0.113843575,-0.078946759,-0.06291003,-0.238706324,-0.020810844,0.127292036,0.450074951,0.40710431,0.310311488,-0.017932692,0.004554422,0,0,0,0.050013912,0.193723582,-0.017232207,-0.218076135,-0.100539902,-0.082502472,0.140938395,-0.235583193,-0.287953988,-0.20292018,-0.184590845,-0.097606228,-0.084200969,0.037178308,-0.32158366,-0.172298454,-0.193791035,0.027003761,0.234258553,-0.025999869,-0.035079762,-0.298267236,0.198689353,-0.194018717,-0.339687114,-0.126742659,-0.273626089
Nuclei_Texture_AngularSecondMoment_AGP_20_03,-0.13239622,0.160940575,-0.114117727,-0.124436754,0.170525169,-0.130816009,0.172958863,-0.244575025,0.013821642,-0.126555346,0.123803157,0.222318534,0.487415944,0.058806602,-0.069088183,0.071185528,0.120355761,0.095058251,0.056585536,0.601703386,-0.292523635,0.105744156,-0.188783692,0.006371729,-0.041430515,0.219973321,0,0,0,0.209385112,0.08263355,0.959051165,0.079398509,0.29318688,0.404938292,0.276365841,0.111764678,0.086044818,0.205994051,-0.182493345,-0.080110078,-0.063246324,0.067564199,0.241436059,-0.102900974,0.06872442,0.560608979,-0.228302242,-0.03339444,-0.1699499,-0.368302449,0.006334878,-0.233446728,-0.150485405,-0.021515172,-0.021906037,0.244504821,-0.034945769,0,0,0,-0.144186734,-0.083753183,-0.097764242,-0.272086269,-0.026769594,0.103958925,0.388244486,0.395719433,0.314636399,-0.01828757,-0.000350352,0,0,0,0.020089789,0.150414785,0.056946293,-0.240982077,-0.108545485,-0.110065644,0.088285609,-0.197716804,-0.280149462,-0.212772599,-0.191139435,-0.10145908,-0.087439688,0.045819816,-0.320895266,-0.177530814,-0.227135525,0.001877108,0.180305087,-0.033952832,-0.015937101,-0.317641272,0.130609127,-0.176973522,-0.343328141,-0.112760912,-0.290349933
Nuclei_Texture_AngularSecondMoment_AGP_5_00,-0.13264334,0.089222618,-0.102287987,-0.108250481,0.218535243,-0.163774242,0.334871008,-0.155135706,-0.031311731,-0.142389475,0.209214183,0.25684988,0.408278548,0.078890314,-0.058212106,-0.029303095,0.122614425,0.102372574,0.026052189,0.683077311,-0.259251131,-0.173807998,-0.243064441,0.022828336,-0.085941313,0.174457983,0.531671817,-0.140346772,0.685821318,0.223348401,0.049483327,1.2457153,0.077883446,0.328674846,0.487242628,0.31324348,0.112709059,0.06375326,0.213855305,-0.177721579,-0.090416835,-0.079249811,0.080748219,0.219396543,-0.102365594,0.088328603,0.564120226,-0.273560772,-0.371638805,-0.170715042,-0.373256588,-0.019989146,-0.288626656,-0.163225183,-0.083186459,-0.030293384,0.245133587,-0.031195117,0.447621521,-0.178928602,0.573472484,-0.139554634,-0.096373045,-0.122847927,-0.267342326,0.002047316,0.117022706,0.454446231,0.397835991,0.313583447,0.028495962,-0.013750598,-0.172417614,-0.064257411,0.180839485,0.034375086,-0.163125389,-0.013562729,-0.220825829,-0.122692245,-0.141209295,0.122829064,-0.231879541,-0.301877921,-0.259200306,-0.234871187,-0.1112992,-0.149313836,-0.014630552,-0.333312868,-0.192394634,-0.238588907,-0.008870031,-0.129405341,0.003133301,0.002112228,-0.373136593,0.227288877,-0.219510157,-0.382078391,-0.163178465,-0.318756078
Nuclei_Texture_AngularSecondMoment_AGP_5_01,-0.1284736,0.094653805,-0.104460933,-0.10320997,0.21271338,-0.165335582,0.32088034,-0.180045986,-0.034402622,-0.134234996,0.203788215,0.237640869,0.381672505,0.071660043,-0.055705416,-0.023675218,0.124921589,0.114783785,0.031518088,0.676058257,-0.268628846,-0.195221192,-0.235634837,0.033198985,-0.089264695,0.184961814,0.523531577,-0.130865881,0.676891352,0.203723611,0.04881547,1.24465087,0.072106889,0.321429614,0.48470113,0.296007585,0.121709227,0.064824837,0.218615582,-0.175579505,-0.089462775,-0.062790585,0.096160151,0.218941087,-0.10173934,0.107325431,0.578741836,-0.270788859,-0.375011939,-0.154153762,-0.368939688,-0.024269717,-0.288802855,-0.168325192,-0.082399427,-0.029412308,0.240455721,-0.024083182,0.443496019,-0.180432705,0.565693277,-0.125165708,-0.094517855,-0.096168959,-0.25582754,-0.001100506,0.125652546,0.464203604,0.395336635,0.310033904,0.020118705,-0.015611426,-0.162183616,-0.070737832,0.162500795,0.040976303,-0.186846925,-0.015105831,-0.214715549,-0.120127095,-0.116803499,0.129357916,-0.233075018,-0.301275647,-0.23697523,-0.200852987,-0.0984402,-0.147801314,-0.012474123,-0.32311162,-0.190372607,-0.212723628,-0.007472922,-0.138985678,0.001160279,-0.016976686,-0.359646366,0.21683113,-0.220206339,-0.360675538,-0.159893594,-0.312069947
Nuclei_Texture_AngularSecondMoment_AGP_5_02,-0.132196703,0.101153191,-0.099505011,-0.099321744,0.210281149,-0.166314704,0.33175806,-0.141684287,-0.028828642,-0.132009873,0.216716363,0.253614449,0.381179011,0.071684168,-0.055993177,-0.015660556,0.119771348,0.104423229,0.038917078,0.690887998,-0.271554875,-0.174788363,-0.2383601,0.026323141,-0.083299909,0.18456729,0.523378558,-0.139763096,0.68610213,0.20897693,0.046174678,1.250237981,0.07423209,0.329357546,0.485579456,0.312604468,0.11984527,0.066908651,0.219401397,-0.167185781,-0.091077202,-0.075925555,0.082418523,0.213953001,-0.108984392,0.088558787,0.544279579,-0.26817413,-0.359736832,-0.174220994,-0.363599455,-0.014370073,-0.286221378,-0.15178251,-0.078759947,-0.031310624,0.245854257,-0.022998481,0.434006027,-0.180492696,0.584541141,-0.132789603,-0.094888438,-0.120700654,-0.269357619,0.003460503,0.112354732,0.458594622,0.389410868,0.314615445,0.030250761,-0.012094986,-0.167065487,-0.05685794,0.183794683,0.033132217,-0.169156295,-0.010629109,-0.213494945,-0.118995115,-0.12996421,0.116062462,-0.226322374,-0.311285963,-0.249626739,-0.193008981,-0.100914472,-0.144473942,-0.012973136,-0.327022469,-0.18957273,-0.226653212,-0.002632985,-0.13382321,0.009980983,-0.011917019,-0.372556641,0.211871447,-0.221019746,-0.354093924,-0.15845596,-0.320658626
Nuclei_Texture_AngularSecondMoment_AGP_5_03,-0.130940177,0.096175568,-0.100631328,-0.10095128,0.211136172,-0.17208309,0.324333322,-0.14091073,-0.03738383,-0.134619203,0.203939959,0.264497851,0.386526844,0.082328669,-0.057723914,-0.022361555,0.126851415,0.117014901,0.044514649,0.664519399,-0.264464765,-0.203252433,-0.238761472,0.024230143,-0.093182987,0.180762514,0.541214433,-0.131976078,0.679211446,0.207165182,0.049836238,1.25603783,0.077872406,0.323496504,0.488867368,0.29753245,0.124563276,0.069589109,0.218115836,-0.169555649,-0.090767205,-0.061171832,0.091535262,0.220720312,-0.093074385,0.105468076,0.572768444,-0.271265648,-0.373528918,-0.153017579,-0.365330818,-0.017610927,-0.288593922,-0.170468587,-0.083351949,-0.028882518,0.245208231,-0.02644481,0.436976121,-0.175392121,0.573913815,-0.130600569,-0.095302752,-0.097084764,-0.256066732,0.001403469,0.126583503,0.460101942,0.391126336,0.319074022,0.018494226,-0.015930492,-0.164708077,-0.073038188,0.176945073,0.049896014,-0.18610252,-0.020095119,-0.21533313,-0.116995751,-0.120024393,0.125257113,-0.23286591,-0.304118472,-0.241480248,-0.217054598,-0.110192477,-0.143583666,-0.013412937,-0.320990597,-0.18671426,-0.215381199,-0.003063397,-0.142556015,0.003134494,-0.000827022,-0.357432751,0.219199931,-0.218405304,-0.369891,-0.156743122,-0.311317196
Nuclei_Texture_AngularSecondMoment_DNA_10_00,0.107102573,0.381704374,0.054203375,0.02262577,0.507975702,-0.166593205,0.060406549,0.655101676,0.36189912,-0.002871163,0.253366415,0.288315899,-0.192484528,0.150799744,-0.097444974,0.281589272,0.078941084,-0.136256539,-0.007099326,-0.092424139,0.199744745,-0.232327512,-0.230699558,-0.033638174,-0.16387919,-0.191936922,0.785148148,-0.074548545,0.501573538,-0.156541855,-0.003324734,-0.037562388,-0.00550369,0.159112028,-0.028119551,-0.016551346,-0.187161759,-0.100682944,-0.063724465,0.077246408,0.10152085,0.215587545,0.181905926,-0.039646187,0.261614312,-0.005050814,0.511043503,-0.300309511,0.211586062,0.057559054,0.71609823,0.119374552,0.368076895,-0.123936144,-0.210945563,0.007973792,0.039925841,-0.081978172,0.83093673,-0.133449251,0.12831081,0.242939793,0.045053859,0.322432861,0.079161818,0.390755817,0.389089765,0.64658017,-0.010055424,-0.200579029,-0.115772884,-0.144184701,2.277474613,0.486839507,0.664490908,-0.094260006,-0.264706053,-0.218957982,-0.00878866,0.021970634,-0.007385889,0.06474702,-0.250603615,0.471281558,0.078423941,0.417784593,0.19331332,-0.022966276,-0.096557748,0.024678003,0.169539462,0.132418811,0.013751302,-0.213660192,-0.108048899,-0.051014463,1.024853654,0.772494779,-0.275293972,-0.121817196,-0.112944155,-0.150701979
Nuclei_Texture_AngularSecondMoment_DNA_10_01,0.109093911,0.334955831,0.049465568,0.026438858,0.469934007,-0.157240316,0.050505681,0.653849351,0.336015467,0.000859517,0.241001816,0.286508639,-0.245464591,0.145764635,-0.094856742,0.261851185,0.076384592,-0.136169779,-0.011351889,-0.088188124,0.196434627,-0.337884551,-0.224256627,-0.021612369,-0.170734128,-0.182003643,0.38478432,-0.019780155,0.277042736,-0.155293488,-0.020543437,-0.026432359,-0.007059965,0.147161456,-0.021876337,-0.023823806,-0.183603561,-0.111362207,-0.061456857,0.076095062,0.103953856,0.215934244,0.185799824,-0.043140266,0.257049402,-0.001329208,0.502311115,-0.294680244,0.094332552,0.059445899,0.709688216,0.072891334,0.357124117,-0.146468163,-0.20343445,0.009524857,0.018028217,-0.078797056,0.387563252,-0.146283696,0.030524559,0.24562161,0.046094555,0.333089879,0.085456055,0.360254276,0.37960568,0.639733065,-0.00974915,-0.198082419,-0.120811178,-0.142881463,1.377626548,0.368797909,0.416538932,-0.095911672,-0.352968375,-0.212521238,-0.003689174,0.023029828,2.36E-05,0.068305716,-0.242750305,0.464682338,0.082671252,0.434149302,0.193206607,-0.044102949,-0.092274211,0.027964092,0.16707786,0.136866375,0.013096557,-0.299548534,-0.108397197,-0.049543156,0.968451762,0.731955584,-0.275202683,-0.11745901,-0.109648093,-0.147977019
